width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness,wm_score
456,450,0.2052,62.743675231933594,23.5714054107666,2.0078936387240356,0.0352567074678536,2.245883543916959,0.8267911076545715,-2.0881593227386475,7.568216323852539,1.256866455078125,1.256866455078125,38,23.015967885219016,30.633456761026704,0.2961639170366822,0.0486581200544015,113580603_1554188883.jpg,"storta,sfocata,bassa_risoluzione",113580603,1554188883,1.8273533573683047,0.12721721827983856
1577,1050,1.65585,50.09370803833008,23.118175506591797,0.6419251741202346,0.7809636180351907,2.1730296620050047,0.5869781970977783,2.0922510623931885,12.599989891052246,0.1433792114257812,0.1433792114257812,84,-0.1593568961286638,360.58555298811297,0.6419855924665024,0.0108982656708211,113580603_1554248523.jpg,buia,113580603,1554248523,0.1906291961669922,0.21450623869895935
1577,1050,1.65585,50.10649871826172,19.311195373535156,0.4136787481671554,1.3312465634164223,7.449287969535409,6.6061224937438965,3.442533493041992,36.07579803466797,0.217254638671875,-0.217254638671875,121,-0.6680011269018071,203.03751440460795,0.4814891943498832,0.010285408266129,113580603_1554248575.jpg,"buia,dominante",113580603,1554248575,1.0516721205576804,0.3709477186203003
1400,1050,1.47,70.05267333984375,14.243674278259276,0.0,0.0,11.628047724125496,2.2677464485168457,11.40477180480957,18.169885635375977,0.8035888671875,-0.8035888671875,25,-10.32139736064146,112.9577845119881,0.2531590367732268,2.5431315104166665e-06,113580603_1933061696.jpg,"dominante,storta,sfocata",113580603,1933061696,2.060108100623239,0.36077186465263367
787,1050,0.82635,40.76532745361328,26.60822868347168,5.331702392935578,0.984569454612006,5.171832624844021,3.5050032138824463,3.802999496459961,37.4392204284668,0.665313720703125,0.665313720703125,125,-5.794673294704598,41.65704496279482,0.2283301575766545,0.0460542871522694,113580603_1933064376.jpg,"buia,dominante,sfocata,bassa_risoluzione",113580603,1933064376,2.72214132813643,0.4269723892211914
1400,1050,1.47,42.36759567260742,23.585817337036133,1.7716725667317708,0.8597056070963541,3.9686389798189614,2.5271072387695312,3.0600366592407227,34.0811767578125,1.820960998535156,-1.820960998535156,153,-12.794614057681484,111.73085984457671,0.3706505546264025,0.0218594868977864,113580603_1933064536.jpg,"buia,storta,sfocata",113580603,1933064536,1.8150334343530832,0.36754682660102844
787,1050,0.82635,57.21677017211914,22.606407165527344,2.1481515373352855,0.0706327781844802,2.8000904190891887,-0.2843815684318542,2.785611867904663,9.42545223236084,0.897003173828125,-0.897003173828125,128,-24.761267512353083,118.63305817651587,0.4136554348898528,0.0164371339677891,113580603_1933066538.jpg,"storta,sfocata,bassa_risoluzione",113580603,1933066538,0.1207844796101518,0.28871825337409973
787,1050,0.82635,56.22476577758789,21.478776931762695,0.4119292185212299,0.0458255170204978,13.455606452946782,4.070717811584473,12.825077056884766,19.40513610839844,0.50164794921875,0.50164794921875,55,-2.193037943886368,22.33539882910656,0.160496398116627,0.002106829932284,113580603_1933069734.jpg,"dominante,sfocata,bassa_risoluzione",113580603,1933069734,3.99164496608492,0.6716911792755127
787,1050,0.82635,48.74002456665039,25.374143600463867,1.7409407027818449,5.097284498535871,10.79650262273818,0.5817317962646484,10.780818939208984,20.90963554382324,2.218231201171875,2.218231201171875,31,-4.522715579681165,30.740870633555268,0.1786723991835154,0.0193182078147877,113580603_1933070828.jpg,"buia,dominante,storta,sfocata,bassa_risoluzione",113580603,1933070828,4.4915961559081685,0.6378075480461121
1400,1050,1.47,53.91225051879883,23.009674072265625,0.0,0.0,7.533696586312164,-1.9562355279922483,7.27528190612793,25.00897216796875,1.9952316284179688,1.9952316284179688,51,-13.573087284591924,103.96679030645788,0.3773034327560881,0.0005111694335937,113580603_1933073946.jpg,"dominante,storta,sfocata",113580603,1933073946,1.980798727082389,0.3359645903110504
1400,1050,1.47,58.63496398925781,22.980880737304688,4.386138916015625,0.2726236979166666,4.94786047080005,4.31508207321167,2.421030759811402,21.080930709838867,0.196563720703125,-0.196563720703125,104,0.5293842670195628,423.1113788650837,0.6783375946002661,0.0814259847005208,117007091_1717522166.jpg,dominante,117007091,1717522166,0.2369651177000125,0.2372702658176422
1400,1050,1.47,59.736907958984375,21.29347801208496,2.8463999430338545,0.8946736653645834,5.081760652050853,2.4728810787200928,4.4394989013671875,26.37990379333496,0.3221435546875,-0.3221435546875,49,-1.4931404351197295,727.9748441273356,0.7619122327234374,0.0483970642089843,117007091_1717522224.jpg,dominante,117007091,1717522224,0.2704401630127133,0.25232458114624023
1401,1050,1.47105,62.86589050292969,19.683074951171875,0.529788339308996,0.0026737695567144,1.9006333171357035,-1.3424898386001587,1.3454099893569946,21.408281326293945,0.23077392578125,-0.23077392578125,136,-0.2880046511440914,148.59964510120597,0.3276456743629593,0.0153130602183833,117007091_1717522264.jpg,,117007091,1717522264,0.0,0.19429995119571686
1401,1050,1.47105,70.91460418701172,22.810760498046875,0.8492401401564537,0.2184851694915254,3.5057594592097905,1.5095349550247192,3.1641197204589844,11.46275520324707,0.11767578125,-0.11767578125,78,-0.1698074137000836,444.36407703829383,0.574151833006486,0.086765095338983,117007091_1717522310.jpg,,117007091,1717522310,0.0,0.15940459072589874
1400,1050,1.47,62.4517936706543,23.937740325927734,1.7325083414713542,1.91650390625,2.854539680255221,1.3700737953186035,2.5042552947998047,15.445660591125488,0.3824539184570312,0.3824539184570312,69,-0.8989983326203609,293.837600707775,0.5493229538098995,0.0365867614746093,117007091_1717522364.jpg,,117007091,1717522364,0.0,0.23217934370040894
1398,1050,1.4679,61.95306396484375,19.648771286010746,0.5497450016254877,3.3863479356306887,4.8894095485264755,2.3611409664154053,4.281511306762695,9.775933265686035,0.02716064453125,-0.02716064453125,44,9.035131396998828,360.0189127480193,0.5989807122030517,0.0100386561280884,117007091_1717522430.jpg,dominante,117007091,1717522430,0.2223523871316188,0.2446558177471161
