width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness
1154,865,0.99821,56.661773681640625,26.43842506408691,0.0043233235677083,1.5462239583333337,6.614171340268034,2.3248846530914307,6.192105770111084,26.261747360229492,5.66937255859375,-5.66937255859375,93,16.23395044370803,664.0068643031004,0.7346482311231102,0.0002644856770833,128207258_1903128230.jpg,"dominante,storta,bassa_risoluzione",128207258,1903128230,3.9331245407961752
1049,1050,1.10145,67.16525268554688,23.359880447387695,0.6139481707317074,0.0003810975609756,1.9882596023875097,0.2932286262512207,1.9665180444717407,14.457511901855469,6.5283203125,-6.5283203125,11,27.71649024145577,256.77058820171914,0.413655434889861,0.1452677210365853,130662340_1963067228.jpg,storta,130662340,1963067228,3.8522135416666665
1400,1050,1.47,42.697235107421875,19.250633239746097,0.3054300944010416,0.9747823079427084,9.205093913574414,4.547216415405273,8.003535270690918,45.61900329589844,1.0674972534179688,-1.0674972534179688,35,-0.776030174637938,38.259119587470195,0.4203083130195471,0.0039876302083333,120275842_1698249982.jpg,"buia,dominante,storta,sfocata",120275842,1698249982,3.805562810138892
343,456,0.156408,45.82329177856445,21.29895401000977,2.1916329904481997,0.6284154573842763,6.861612769017228,-0.4385278820991516,6.847585201263428,7.498444557189941,1.62493896484375,-1.62493896484375,46,-19.097116891979592,7.874894521934769,0.2101541565097735,0.0286152185892725,130314316_1954678138.jpg,"buia,dominante,storta,sfocata,bassa_risoluzione",130314316,1954678138,3.7851184155947823
1400,1050,1.47,65.62614440917969,26.493860244750977,1.13067626953125,0.7237752278645833,2.1173237761011943,-1.1351094245910645,1.7873406410217283,6.080275058746338,6.29327392578125,-6.29327392578125,62,-18.26602822048624,365.2299200449536,0.4384843140864189,0.1022911071777343,131152856_1974234784.jpg,storta,131152856,1974234784,3.6955159505208335
1400,1050,1.47,60.3615608215332,22.684370040893555,0.0036875406901041,2.0239512125651045,3.4140075689848666,0.5834473371505737,-3.363783121109009,7.390171051025391,6.171669006347656,6.171669006347656,12,27.765175800887786,1201.5556945799165,1.2476191827992544,0.0010693868001302,124114977_1804696477.jpg,storta,124114977,1804696477,3.614446004231771
787,1050,0.82635,60.4255485534668,16.33871841430664,0.0089363332723279,0.648634814238653,3.848970127361941,-0.9428834915161132,3.731694221496582,5.483072757720947,6.07415771484375,6.07415771484375,18,-22.162533563410637,238.6143071409733,0.3555621650448238,0.0007899718612737,121971330_2002623520.jpg,"storta,bassa_risoluzione",121971330,2002623520,3.5494384765625
1154,865,0.99821,52.2388801574707,22.708309173583984,0.0,1.265080769856771,8.585919224877717,1.6486210823059082,8.426153182983398,15.063159942626951,4.3432159423828125,4.3432159423828125,25,-11.47927212114667,572.4082588549289,0.8521397489762834,4.9591064453125e-05,128207258_1903128950.jpg,"dominante,storta,bassa_risoluzione",128207258,1903128950,3.541957101141304
787,1050,0.82635,44.64805603027344,19.05399703979492,0.4783440474011712,1.3275816709370425,9.84432801651053,5.809732437133789,7.947188377380371,24.719511032104492,0.08514404296875,0.08514404296875,21,-22.063047752138708,39.51802774393301,0.3458216754298041,0.0050000571925329,121971330_2002608228.jpg,"buia,dominante,sfocata,bassa_risoluzione",121971330,2002608228,3.537642605368072
1280,960,1.2288,56.63514709472656,21.949291229248047,0.2216339111328125,1.691436767578125,7.4296038830256785,1.2342171669006348,7.326371669769287,9.352753639221191,4.7120819091796875,4.7120819091796875,38,-8.885901562153288,228.87613035404743,0.6056335903327301,0.0200551350911458,130839098_1967114650.jpg,"dominante,storta",130839098,1967114650,3.4987889102095444
1400,1050,1.47,75.791015625,15.241348266601562,0.4894256591796875,0.0937143961588541,6.018811408526763,2.229848861694336,5.590515613555908,17.141422271728516,5.23822021484375,-5.23822021484375,101,-30.601241016789093,196.66069505767277,0.2779879159698183,0.0551083882649739,131152856_1974234802.jpg,"dominante,storta",131152856,1974234802,3.4968496620275245
337,448,0.150976,39.03611373901367,19.50448226928711,3.5202172116091113,1.1639103829904482,5.887005733666234,0.137047454714775,5.885410308837891,7.471136569976807,3.0517578125e-05,-3.0517578125e-05,28,0.0670078903988404,18.776974222584528,0.2531590367732246,0.0380514959129316,130314316_1954678132.jpg,"buia,dominante,sfocata,bassa_risoluzione",130314316,1954678132,3.455190489138783
1400,1050,1.47,51.31666564941406,26.265165328979492,2.2613525390625,2.579752604166667,8.045124590642438,2.1967484951019287,7.739400863647461,12.653565406799316,4.31243896484375,-4.31243896484375,113,-22.10329328366188,1302.0736661577955,0.6916433508596631,0.0308812459309895,131152856_1974234766.jpg,"buia,dominante,storta",131152856,1974234766,3.454573892615037
